customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PhoneService,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST00260,Male,0,No,No,51,Two year,Fiber optic,Yes,Credit card,Yes,80.83,4199.34,No
CUST00261,Male,1,No,No,63,One year,DSL,Yes,Electronic check,No,73.36,4582.71,No
CUST00262,Female,0,No,No,42,Two year,DSL,Yes,Electronic check,No,88.25,3618.07,No
CUST00263,Male,0,Yes,No,43,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,83.85,3677.23,No
CUST00264,Male,0,Yes,No,35,Two year,No,Yes,Credit card,No,31.7,1037.46,No
CUST00265,Male,0,Yes,No,11,Month-to-month,DSL,Yes,Electronic check,Yes,61.94,549.8,Yes
CUST00266,Female,0,No,Yes,55,Month-to-month,Fiber optic,Yes,Electronic check,No,103.51,5720.73,No
CUST00267,Female,0,Yes,Yes,2,Month-to-month,No,Yes,Mailed check,Yes,38.98,54.1,No
CUST00268,Female,0,Yes,Yes,49,One year,No,No,Bank transfer,Yes,37.53,1719.39,No
CUST00269,Male,0,No,Yes,28,Two year,No,Yes,Bank transfer,Yes,26.3,622.14,Yes
CUST00270,Male,0,No,No,15,Month-to-month,Fiber optic,No,Bank transfer,Yes,104.69,1558.41,Yes
CUST00271,Female,1,No,Yes,39,Two year,DSL,Yes,Electronic check,Yes,75.92,2927.75,No
CUST00272,Female,0,Yes,Yes,26,Two year,No,Yes,Mailed check,Yes,25.55,696.35,No
CUST00273,Female,0,No,No,69,Month-to-month,No,Yes,Mailed check,No,36.93,2569.86,No
CUST00274,Female,0,Yes,No,41,One year,Fiber optic,Yes,Credit card,Yes,76.12,3148.29,No
CUST00275,Male,1,No,No,56,Month-to-month,DSL,Yes,Credit card,No,69.47,3822.37,No
CUST00276,Female,0,Yes,No,9,Two year,Fiber optic,No,Bank transfer,Yes,78.46,689.59,No
CUST00277,Male,1,Yes,Yes,37,One year,DSL,Yes,Credit card,Yes,50.66,1909.71,No
CUST00278,Female,0,No,Yes,7,Month-to-month,Fiber optic,Yes,Bank transfer,No,82.76,561.73,No
CUST00279,Male,0,No,No,17,Two year,Fiber optic,Yes,Bank transfer,Yes,84.28,1519.44,No
CUST00280,Female,0,No,No,16,Month-to-month,Fiber optic,Yes,Electronic check,Yes,55.31,845.43,Yes
CUST00281,Female,0,Yes,No,57,Two year,Fiber optic,Yes,Bank transfer,No,71.2,4102.83,No
CUST00282,Female,0,Yes,No,65,Month-to-month,Fiber optic,Yes,Credit card,Yes,95.12,6195.04,Yes
CUST00283,Female,0,No,Yes,43,One year,Fiber optic,Yes,Bank transfer,No,69.89,2950.22,Yes
CUST00284,Male,0,No,No,8,One year,No,No,Bank transfer,Yes,22.0,240.91,No
CUST00285,Female,0,No,Yes,47,One year,Fiber optic,Yes,Electronic check,No,109.99,5120.06,No
CUST00286,Male,0,No,No,38,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,108.87,4181.27,Yes
CUST00287,Male,0,No,No,5,Two year,Fiber optic,Yes,Mailed check,No,99.98,564.17,Yes
CUST00288,Male,0,No,No,29,Month-to-month,Fiber optic,Yes,Electronic check,No,79.15,2360.71,No
CUST00289,Male,0,Yes,No,17,Month-to-month,No,Yes,Electronic check,Yes,29.88,507.6,No
CUST00290,Female,0,Yes,No,42,Month-to-month,Fiber optic,Yes,Mailed check,Yes,67.21,2723.6,No
CUST00291,Male,0,Yes,No,32,Two year,Fiber optic,Yes,Credit card,No,73.55,2380.12,No
CUST00292,Male,1,Yes,No,52,Month-to-month,Fiber optic,Yes,Bank transfer,No,67.08,3621.24,Yes
CUST00293,Male,0,No,No,55,Month-to-month,Fiber optic,Yes,Electronic check,No,90.62,5127.82,No
CUST00294,Female,0,No,No,18,Two year,No,Yes,Bank transfer,Yes,26.6,417.69,Yes
CUST00295,Female,0,No,No,68,Two year,Fiber optic,No,Mailed check,No,77.2,5270.97,No
CUST00296,Female,1,Yes,No,25,Month-to-month,DSL,Yes,Bank transfer,No,57.25,1363.66,No
CUST00297,Female,0,Yes,Yes,28,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,98.1,2878.69,Yes
CUST00298,Male,0,Yes,No,23,Month-to-month,No,Yes,Bank transfer,No,23.15,590.18,Yes
CUST00299,Male,1,No,No,5,Two year,DSL,Yes,Electronic check,Yes,81.41,422.2,No
CUST00300,Female,0,Yes,No,53,Two year,Fiber optic,Yes,Credit card,No,84.65,4537.32,No
CUST00301,Male,0,No,No,38,Two year,DSL,Yes,Credit card,Yes,64.63,2297.48,No
CUST00302,Male,0,Yes,Yes,3,One year,No,Yes,Electronic check,No,19.96,24.99,Yes
CUST00303,Male,0,Yes,Yes,57,Month-to-month,Fiber optic,Yes,Electronic check,Yes,84.39,4835.13,No
CUST00304,Female,0,No,No,47,Month-to-month,Fiber optic,Yes,Credit card,No,80.61,3715.41,Yes
CUST00305,Female,0,No,Yes,59,Month-to-month,DSL,Yes,Credit card,Yes,65.16,3815.11,Yes
CUST00306,Male,0,Yes,Yes,25,Month-to-month,Fiber optic,Yes,Mailed check,No,69.77,1781.51,Yes
CUST00307,Female,1,No,Yes,39,Two year,DSL,Yes,Electronic check,No,66.1,2624.45,No
CUST00308,Female,0,No,Yes,55,Month-to-month,Fiber optic,Yes,Credit card,No,83.4,4565.84,No
CUST00309,Female,0,No,No,38,Two year,Fiber optic,Yes,Electronic check,No,97.53,3702.18,Yes
CUST00310,Female,0,No,No,38,Two year,Fiber optic,No,Electronic check,Yes,83.66,3103.49,No
CUST00311,Female,0,No,No,47,Two year,No,Yes,Electronic check,Yes,18.0,791.78,Yes
CUST00312,Male,0,Yes,No,24,One year,DSL,Yes,Mailed check,Yes,51.5,1296.41,No
CUST00313,Female,0,No,Yes,33,Month-to-month,DSL,Yes,Electronic check,Yes,43.54,1351.91,No
CUST00314,Male,0,Yes,Yes,20,Month-to-month,No,Yes,Electronic check,Yes,23.67,555.51,No
CUST00315,Male,0,No,No,24,One year,Fiber optic,Yes,Mailed check,Yes,89.45,2229.86,No
CUST00316,Female,0,Yes,No,21,Month-to-month,DSL,Yes,Electronic check,Yes,62.18,1346.37,Yes
CUST00317,Male,0,Yes,Yes,22,Month-to-month,DSL,No,Mailed check,No,80.67,1819.03,No
CUST00318,Male,0,No,No,24,One year,Fiber optic,Yes,Electronic check,No,89.71,2049.79,No
CUST00319,Male,0,Yes,No,25,Two year,DSL,Yes,Electronic check,Yes,82.15,2101.84,No
CUST00320,Female,0,Yes,No,29,Two year,No,Yes,Credit card,Yes,18.0,436.41,No
CUST00321,Female,1,No,Yes,37,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,84.85,2997.49,No
CUST00322,Male,0,No,No,33,Two year,No,Yes,Credit card,No,27.91,946.84,No
CUST00323,Female,0,No,Yes,72,One year,No,Yes,Bank transfer,Yes,23.72,1854.56,No
CUST00324,Female,0,Yes,No,14,One year,Fiber optic,Yes,Credit card,No,94.36,1266.01,Yes
CUST00325,Female,0,No,No,43,Month-to-month,Fiber optic,Yes,Credit card,Yes,85.56,3718.18,No
CUST00326,Female,0,Yes,No,9,One year,Fiber optic,Yes,Credit card,No,63.05,604.59,Yes
CUST00327,Male,1,Yes,Yes,36,One year,No,Yes,Mailed check,No,21.8,791.6,No
CUST00328,Male,1,No,Yes,6,One year,Fiber optic,Yes,Bank transfer,No,75.45,333.39,No
CUST00329,Female,0,No,No,31,Month-to-month,DSL,Yes,Electronic check,No,64.03,2003.48,No
CUST00330,Female,0,No,No,10,Two year,Fiber optic,No,Credit card,No,80.87,932.36,No
CUST00331,Male,0,No,No,47,Two year,Fiber optic,Yes,Mailed check,Yes,96.64,4622.03,No
CUST00332,Male,0,Yes,No,67,Two year,DSL,Yes,Credit card,No,62.51,4038.1,No
CUST00333,Female,0,No,Yes,47,Month-to-month,Fiber optic,Yes,Electronic check,Yes,86.72,4167.17,No
CUST00334,Male,0,Yes,No,44,Month-to-month,DSL,Yes,Mailed check,Yes,58.92,2589.85,No
CUST00335,Female,0,No,Yes,32,Month-to-month,No,Yes,Electronic check,Yes,26.39,947.64,No
CUST00336,Female,0,No,Yes,3,One year,DSL,Yes,Mailed check,Yes,61.35,67.89,Yes
CUST00337,Male,0,No,No,46,Two year,Fiber optic,Yes,Electronic check,No,92.73,4218.91,Yes
CUST00338,Male,1,No,No,52,Month-to-month,Fiber optic,Yes,Mailed check,Yes,102.59,5340.76,No
CUST00339,Female,0,No,No,30,Two year,No,Yes,Mailed check,Yes,26.02,882.11,No
CUST00340,Female,0,No,No,30,One year,DSL,Yes,Credit card,Yes,52.85,1571.71,No
CUST00341,Male,0,Yes,No,26,Month-to-month,Fiber optic,No,Electronic check,No,50.71,1275.9,No
CUST00342,Female,1,Yes,Yes,47,Month-to-month,Fiber optic,Yes,Mailed check,Yes,89.42,4191.58,No
CUST00343,Male,1,No,No,35,Month-to-month,DSL,Yes,Electronic check,Yes,83.7,3083.88,No
CUST00344,Female,0,No,No,48,One year,DSL,Yes,Credit card,Yes,55.61,2590.55,No
CUST00345,Male,0,Yes,No,30,Month-to-month,Fiber optic,Yes,Mailed check,No,100.58,2983.56,No
CUST00346,Male,0,Yes,No,43,One year,Fiber optic,No,Electronic check,Yes,100.14,4225.24,No
CUST00347,Male,0,Yes,No,58,One year,Fiber optic,Yes,Mailed check,Yes,69.34,4063.22,No
CUST00348,Female,0,No,No,22,Month-to-month,DSL,Yes,Mailed check,No,77.39,1622.15,No
CUST00349,Female,0,Yes,No,67,Month-to-month,DSL,No,Bank transfer,Yes,80.5,5404.57,No
CUST00350,Male,0,Yes,No,41,One year,No,Yes,Credit card,No,26.71,1032.02,No
CUST00351,Female,0,No,Yes,41,Month-to-month,Fiber optic,Yes,Electronic check,Yes,84.4,3492.29,No
CUST00352,Male,0,No,No,12,Two year,Fiber optic,Yes,Electronic check,No,75.19,917.1,No
CUST00353,Male,1,Yes,Yes,0,Month-to-month,Fiber optic,Yes,Bank transfer,No,77.03,69.28,No
CUST00354,Female,0,Yes,Yes,52,Month-to-month,Fiber optic,Yes,Credit card,Yes,102.8,5385.88,No
CUST00355,Female,0,No,Yes,39,One year,DSL,Yes,Mailed check,Yes,78.2,3146.67,No
CUST00356,Male,0,Yes,Yes,45,Two year,DSL,Yes,Electronic check,No,53.74,2598.82,No
CUST00357,Female,0,No,No,21,Month-to-month,DSL,Yes,Mailed check,Yes,69.99,1655.83,No
CUST00358,Female,0,No,No,51,Month-to-month,No,Yes,Bank transfer,Yes,18.0,953.15,No
CUST00359,Male,0,Yes,Yes,27,One year,No,Yes,Electronic check,No,20.9,585.2,No
CUST00360,Male,1,No,Yes,52,Month-to-month,Fiber optic,Yes,Credit card,Yes,94.74,4898.78,No
CUST00361,Female,0,Yes,No,62,Month-to-month,DSL,Yes,Electronic check,No,74.74,4613.72,No
CUST00362,Male,0,Yes,Yes,16,One year,DSL,Yes,Mailed check,Yes,63.35,1038.13,Yes
CUST00363,Male,0,No,No,63,One year,Fiber optic,No,Credit card,No,101.49,6321.91,Yes
CUST00364,Female,0,No,Yes,5,Two year,Fiber optic,No,Bank transfer,Yes,58.86,343.83,No
CUST00365,Male,0,Yes,Yes,13,Month-to-month,Fiber optic,Yes,Electronic check,No,72.89,801.39,Yes
CUST00366,Male,0,Yes,No,16,Month-to-month,No,Yes,Electronic check,No,20.79,345.09,No
CUST00367,Female,0,Yes,No,37,One year,Fiber optic,Yes,Bank transfer,Yes,77.95,2819.8,No
CUST00368,Female,0,Yes,No,68,One year,DSL,Yes,Electronic check,Yes,53.3,3595.52,No
CUST00369,Male,0,No,Yes,12,One year,Fiber optic,Yes,Credit card,Yes,67.035,707.6,Yes
CUST00370,Male,0,Yes,No,52,Month-to-month,DSL,Yes,Credit card,Yes,60.84,3077.63,No
CUST00371,Female,0,No,No,8,Month-to-month,DSL,No,Electronic check,Yes,38.09,250.3,Yes
CUST00372,Female,0,Yes,Yes,43,Two year,No,Yes,Credit card,Yes,18.0,679.38,No
CUST00373,Female,0,No,Yes,25,Month-to-month,Fiber optic,Yes,Bank transfer,No,90.55,2368.67,No
CUST00374,Female,0,No,Yes,18,Month-to-month,DSL,Yes,Mailed check,Yes,75.35,1200.21,Yes
CUST00375,Male,1,No,No,47,Month-to-month,DSL,Yes,Electronic check,Yes,71.13,3306.41,No
CUST00376,Female,0,Yes,Yes,29,Two year,Fiber optic,Yes,Electronic check,No,93.09,2766.96,No
CUST00377,Female,0,Yes,No,31,Two year,Fiber optic,Yes,Bank transfer,No,76.96,2475.83,No
CUST00378,Male,1,Yes,Yes,68,Month-to-month,Fiber optic,Yes,Mailed check,No,90.83,6269.27,No
CUST00379,Female,0,No,Yes,10,Month-to-month,DSL,Yes,Bank transfer,No,48.78,545.66,No
CUST00380,Male,0,No,Yes,25,Month-to-month,Fiber optic,Yes,Electronic check,Yes,92.23,2236.46,No
CUST00381,Female,0,No,No,25,Month-to-month,DSL,Yes,Electronic check,Yes,67.88,1711.27,No
CUST00382,Female,0,No,Yes,16,Month-to-month,Fiber optic,Yes,Credit card,No,80.67,1149.12,No
CUST00383,Female,0,Yes,No,43,Month-to-month,DSL,Yes,Credit card,No,68.69,2894.01,No
CUST00384,Male,0,No,No,22,One year,DSL,Yes,Bank transfer,Yes,58.28,1194.75,No
CUST00385,Male,0,No,No,24,Month-to-month,DSL,Yes,Electronic check,Yes,48.51,1118.94,No
CUST00386,Female,0,Yes,No,36,Two year,DSL,Yes,Electronic check,Yes,71.88,2577.89,No
CUST00387,Male,1,Yes,No,64,One year,DSL,Yes,Mailed check,Yes,58.44,3641.53,No
CUST00388,Male,0,No,No,1,Month-to-month,No,Yes,Mailed check,Yes,24.1,133.11,No
CUST00389,Male,1,Yes,No,31,Month-to-month,DSL,Yes,Bank transfer,Yes,70.29,2077.85,No
CUST00390,Male,0,Yes,Yes,54,Two year,Fiber optic,Yes,Credit card,Yes,103.15,5594.78,No
CUST00391,Male,0,No,Yes,49,Two year,Fiber optic,Yes,Bank transfer,Yes,93.86,4462.79,No
CUST00392,Male,0,No,No,64,Month-to-month,DSL,Yes,Credit card,Yes,70.9,4549.79,No
CUST00393,Female,0,Yes,No,31,Month-to-month,Fiber optic,Yes,Electronic check,Yes,61.68,1809.19,No
CUST00394,Female,0,Yes,No,36,Two year,No,Yes,Bank transfer,Yes,35.27,1370.6,No
CUST00395,Male,0,No,Yes,12,Month-to-month,DSL,Yes,Credit card,Yes,52.88,628.31,No
CUST00396,Female,0,No,No,53,Month-to-month,No,Yes,Mailed check,Yes,35.52,1841.12,No
CUST00397,Female,1,Yes,No,2,Two year,No,Yes,Credit card,No,18.0,75.66,Yes
CUST00398,Female,0,No,No,41,Two year,No,Yes,Mailed check,No,33.0,1340.89,No
CUST00399,Female,0,No,No,39,One year,DSL,Yes,Credit card,No,57.79,2302.05,Yes
CUST00400,Male,0,No,No,65,Month-to-month,Fiber optic,Yes,Bank transfer,No,59.1,3917.16,No
CUST00401,Female,0,Yes,Yes,59,Month-to-month,Fiber optic,Yes,Mailed check,Yes,81.34,4783.17,No
CUST00402,Female,0,Yes,No,10,One year,DSL,Yes,Electronic check,No,52.57,520.21,No
CUST00403,Male,0,No,No,0,One year,Fiber optic,Yes,Bank transfer,Yes,70.82,0.0,No
CUST00404,Male,0,Yes,No,25,Month-to-month,No,Yes,Electronic check,Yes,42.99,1152.82,Yes
CUST00405,Female,1,No,No,41,Two year,No,Yes,Electronic check,No,23.64,976.99,No
CUST00406,Female,0,Yes,No,61,Month-to-month,DSL,Yes,Electronic check,Yes,84.02,5175.2,No
CUST00407,Female,0,Yes,Yes,60,Month-to-month,DSL,Yes,Mailed check,Yes,72.59,4324.47,No
CUST00408,Female,0,Yes,Yes,61,Month-to-month,DSL,Yes,Electronic check,Yes,55.2,3222.6,No
CUST00409,Female,0,Yes,No,11,One year,DSL,Yes,Credit card,Yes,72.83,737.49,No
CUST00410,Female,0,No,No,26,One year,Fiber optic,Yes,Bank transfer,Yes,112.01,2726.37,No
CUST00411,Male,0,Yes,Yes,66,One year,No,Yes,Mailed check,No,33.43,2184.59,No
CUST00412,Female,1,No,No,27,Month-to-month,Fiber optic,Yes,Electronic check,Yes,97.66,2730.08,Yes
CUST00413,Female,0,No,No,65,Two year,No,Yes,Bank transfer,No,35.03,2189.09,No
CUST00414,Male,0,Yes,Yes,27,Month-to-month,Fiber optic,Yes,Electronic check,No,67.14,1957.45,Yes
CUST00415,Male,1,No,Yes,20,Month-to-month,Fiber optic,Yes,Mailed check,Yes,70.07,1320.97,Yes
CUST00416,Male,0,Yes,Yes,6,One year,Fiber optic,Yes,Electronic check,Yes,79.91,334.29,No
CUST00417,Male,0,No,No,13,Month-to-month,No,Yes,Electronic check,No,35.88,371.01,No
CUST00418,Female,0,No,No,38,Month-to-month,No,No,Electronic check,No,34.88,1372.89,No
CUST00419,Female,0,Yes,No,72,Month-to-month,Fiber optic,Yes,Mailed check,Yes,93.95,6745.34,No
CUST00420,Female,0,Yes,No,61,Month-to-month,No,Yes,Credit card,No,29.79,1873.19,No
CUST00421,Female,0,No,No,11,Month-to-month,Fiber optic,Yes,Electronic check,No,66.13,823.59,No
CUST00422,Female,0,No,No,37,Month-to-month,No,Yes,Mailed check,No,27.19,924.09,No
CUST00423,Female,0,Yes,No,57,Month-to-month,Fiber optic,Yes,Electronic check,Yes,67.27,3877.04,No
CUST00424,Male,0,No,No,55,Month-to-month,DSL,Yes,Mailed check,Yes,67.13,3576.5,No
CUST00425,Female,0,Yes,Yes,38,One year,No,Yes,Bank transfer,Yes,24.03,834.48,No
CUST00426,Male,0,No,No,3,Month-to-month,DSL,Yes,Mailed check,Yes,85.76,293.91,No
CUST00427,Male,0,Yes,No,47,One year,No,Yes,Bank transfer,No,18.0,921.1,No
CUST00428,Female,0,No,Yes,6,One year,Fiber optic,Yes,Credit card,Yes,105.13,594.13,Yes
CUST00429,Male,0,Yes,No,59,Two year,Fiber optic,Yes,Bank transfer,Yes,90.55,5373.02,No
CUST00430,Female,0,No,No,39,Two year,DSL,Yes,Electronic check,Yes,53.2,2043.05,No
CUST00431,Male,1,No,No,7,Month-to-month,DSL,Yes,Mailed check,No,74.48,742.1,No
CUST00432,Female,0,No,No,57,Month-to-month,No,Yes,Bank transfer,No,45.46,2599.15,No
CUST00433,Male,0,No,Yes,56,One year,DSL,Yes,Bank transfer,No,90.55,5069.62,Yes
CUST00434,Female,0,No,No,34,One year,No,Yes,Mailed check,No,29.52,927.42,No
CUST00435,Female,0,No,No,72,Month-to-month,Fiber optic,Yes,Bank transfer,No,99.96,7186.75,No
CUST00436,Female,0,No,No,12,Month-to-month,Fiber optic,Yes,Mailed check,Yes,81.69,1005.88,No
CUST00437,Female,1,No,No,38,Two year,Fiber optic,Yes,Credit card,Yes,83.5,3153.44,No
CUST00438,Female,0,No,No,20,Two year,DSL,Yes,Credit card,No,71.55,1381.89,No
CUST00439,Male,0,No,Yes,46,One year,Fiber optic,Yes,Credit card,No,52.2,2451.06,No
CUST00440,Male,0,Yes,No,1,Month-to-month,Fiber optic,Yes,Electronic check,Yes,84.43,45.25,Yes
CUST00441,Male,1,No,No,43,Month-to-month,No,Yes,Mailed check,Yes,19.12,895.85,No
CUST00442,Female,0,Yes,No,29,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,67.69,1912.54,No
CUST00443,Male,1,No,No,54,Month-to-month,DSL,Yes,Mailed check,Yes,51.4,2724.08,No
CUST00444,Female,0,No,No,39,Two year,No,Yes,Bank transfer,Yes,18.78,796.19,No
CUST00445,Female,0,No,No,23,Month-to-month,Fiber optic,No,Credit card,Yes,63.72,1516.11,No
CUST00446,Male,0,Yes,Yes,41,Month-to-month,Fiber optic,No,Bank transfer,No,70.86,3020.24,No
CUST00447,Male,0,Yes,No,27,Month-to-month,No,Yes,Electronic check,Yes,31.61,781.2,Yes
CUST00448,Female,0,No,No,50,One year,Fiber optic,No,Mailed check,Yes,81.88,4101.72,No
CUST00449,Male,0,Yes,Yes,21,Month-to-month,Fiber optic,Yes,Mailed check,Yes,87.1,1901.1,Yes
CUST00450,Female,0,Yes,Yes,7,One year,Fiber optic,Yes,Bank transfer,Yes,81.58,676.19,Yes
CUST00451,Female,0,No,No,13,Two year,DSL,Yes,Credit card,Yes,82.38,1151.35,No
CUST00452,Female,0,No,No,44,Month-to-month,Fiber optic,Yes,Electronic check,Yes,85.46,3753.27,Yes
CUST00453,Female,0,Yes,Yes,37,Month-to-month,DSL,Yes,Mailed check,Yes,54.23,2046.7,No
CUST00454,Female,0,No,Yes,31,Two year,Fiber optic,Yes,Bank transfer,No,54.71,1586.27,No
CUST00455,Male,0,Yes,Yes,61,Two year,DSL,Yes,Electronic check,No,67.61,4322.05,No
CUST00456,Male,0,No,Yes,66,Month-to-month,DSL,Yes,Credit card,Yes,53.84,3583.37,No
CUST00457,Female,0,Yes,No,60,Month-to-month,No,Yes,Credit card,Yes,32.86,1959.15,No
CUST00458,Female,0,No,No,12,Two year,Fiber optic,Yes,Mailed check,Yes,58.9,768.5,Yes
CUST00459,Male,0,Yes,No,46,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,75.51,3471.95,No
CUST00460,Male,0,No,No,53,Month-to-month,Fiber optic,Yes,Credit card,No,120.52,6547.73,No
CUST00461,Female,0,Yes,No,70,Two year,Fiber optic,No,Mailed check,Yes,64.69,4702.21,No
CUST00462,Male,0,No,No,51,Month-to-month,Fiber optic,Yes,Mailed check,No,83.49,4210.3,No
CUST00463,Female,0,Yes,No,71,One year,No,Yes,Credit card,No,18.0,1289.28,No
CUST00464,Male,0,Yes,No,24,Month-to-month,DSL,Yes,Credit card,Yes,48.4,1159.56,No
CUST00465,Female,0,No,No,22,Month-to-month,Fiber optic,Yes,Electronic check,Yes,108.75,2243.68,No
CUST00466,Male,0,No,No,29,One year,DSL,Yes,Credit card,Yes,76.56,2273.87,No
CUST00467,Female,0,Yes,No,10,Month-to-month,Fiber optic,Yes,Electronic check,Yes,66.01,661.82,No
CUST00468,Male,0,Yes,Yes,34,One year,No,Yes,Bank transfer,Yes,18.0,670.66,No
CUST00469,Male,0,Yes,Yes,26,Month-to-month,No,Yes,Bank transfer,Yes,28.78,644.37,Yes
CUST00470,Female,0,Yes,No,66,Month-to-month,Fiber optic,Yes,Electronic check,No,72.83,4910.49,No
CUST00471,Male,0,Yes,No,46,Month-to-month,DSL,Yes,Electronic check,Yes,74.73,3439.51,No
CUST00472,Female,0,Yes,No,49,Two year,Fiber optic,Yes,Bank transfer,Yes,55.44,2589.67,Yes
CUST00473,Male,1,No,No,7,Month-to-month,Fiber optic,Yes,Electronic check,Yes,85.23,482.07,Yes
CUST00474,Female,0,No,Yes,54,Month-to-month,DSL,Yes,Credit card,No,62.04,3346.6,No
CUST00475,Male,0,Yes,No,41,Month-to-month,Fiber optic,Yes,Electronic check,No,80.32,3252.16,No
CUST00476,Female,0,No,No,66,One year,Fiber optic,Yes,Mailed check,No,72.14,4689.61,No
CUST00477,Male,0,No,Yes,19,Month-to-month,DSL,Yes,Electronic check,Yes,50.76,992.24,No
CUST00478,Female,0,Yes,No,44,Two year,Fiber optic,Yes,Electronic check,No,66.22,2948.53,No
CUST00479,Male,0,Yes,No,34,Two year,DSL,Yes,Credit card,Yes,40.11,1383.49,No
CUST00480,Female,0,No,No,19,Month-to-month,DSL,Yes,Electronic check,Yes,78.05,1377.0,No
CUST00481,Female,0,Yes,No,23,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,73.9,1691.82,No
CUST00482,Female,1,Yes,No,56,Two year,DSL,Yes,Bank transfer,Yes,63.22,3552.81,No
CUST00483,Male,0,No,No,54,Month-to-month,No,Yes,Electronic check,Yes,31.85,1619.88,Yes
CUST00484,Female,0,No,No,8,Two year,Fiber optic,No,Credit card,No,87.11,733.21,No
CUST00485,Male,0,Yes,No,15,Month-to-month,No,Yes,Electronic check,No,33.34,518.91,No
CUST00486,Female,0,No,No,54,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,84.57,4430.7,No
CUST00487,Male,0,No,No,71,Two year,DSL,Yes,Bank transfer,No,54.86,3822.67,No
CUST00488,Female,0,No,No,57,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,79.25,4511.05,No
CUST00489,Male,0,No,No,63,Month-to-month,No,Yes,Bank transfer,Yes,35.35,2285.22,No
CUST00490,Male,0,Yes,No,48,One year,Fiber optic,No,Credit card,Yes,73.53,3308.8,No
CUST00491,Female,0,No,No,28,Two year,Fiber optic,Yes,Credit card,No,77.11,2248.19,No
CUST00492,Male,0,Yes,No,6,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,102.31,585.02,Yes
CUST00493,Male,0,Yes,No,68,Two year,DSL,Yes,Mailed check,Yes,88.89,6134.28,No
CUST00494,Female,1,Yes,Yes,1,One year,DSL,Yes,Electronic check,Yes,61.68,0.0,No
CUST00495,Male,0,Yes,No,32,Two year,DSL,Yes,Credit card,No,75.11,2326.89,No
CUST00496,Male,0,Yes,No,47,One year,Fiber optic,Yes,Credit card,No,99.94,4745.05,No
CUST00497,Male,0,Yes,No,36,One year,DSL,Yes,Electronic check,Yes,45.75,1731.1,No
CUST00498,Female,0,Yes,No,29,Two year,Fiber optic,Yes,Electronic check,No,53.37,1654.52,Yes
CUST00499,Male,0,No,No,40,Month-to-month,Fiber optic,Yes,Credit card,No,78.73,3222.37,Yes
CUST00500,Female,0,Yes,No,3,Two year,Fiber optic,Yes,Bank transfer,No,82.58,245.51,No
CUST00501,Male,1,No,No,38,Month-to-month,DSL,Yes,Electronic check,Yes,44.44,1735.11,Yes
CUST00502,Male,0,Yes,Yes,23,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,57.15,1420.68,Yes
CUST00503,Male,0,Yes,Yes,49,One year,Fiber optic,Yes,Electronic check,Yes,67.61,3400.51,No
CUST00504,Female,0,Yes,No,36,Month-to-month,No,Yes,Electronic check,Yes,26.5,918.8,No
CUST00505,Male,0,Yes,Yes,52,One year,Fiber optic,No,Mailed check,No,65.83,3482.5,No
CUST00506,Male,0,No,No,24,Two year,DSL,Yes,Mailed check,Yes,77.24,1853.49,Yes
CUST00507,Female,0,Yes,No,30,Month-to-month,DSL,Yes,Electronic check,No,52.05,1673.49,Yes
CUST00508,Male,0,No,No,37,Month-to-month,Fiber optic,Yes,Credit card,No,79.83,2913.75,No
CUST00509,Female,0,No,No,57,Month-to-month,Fiber optic,Yes,Mailed check,No,72.03,4164.24,Yes
CUST00510,Female,0,Yes,No,52,Two year,DSL,Yes,Bank transfer,Yes,74.64,3964.83,No
CUST00511,Male,1,No,No,49,Two year,Fiber optic,Yes,Electronic check,Yes,91.18,4395.69,No
CUST00512,Female,0,Yes,No,3,Month-to-month,DSL,Yes,Mailed check,Yes,62.85,148.19,Yes
CUST00513,Male,0,No,Yes,51,Two year,Fiber optic,Yes,Credit card,Yes,60.35,3228.9,No
CUST00514,Female,0,No,No,30,Month-to-month,DSL,Yes,Credit card,No,52.72,1638.37,Yes
CUST00515,Female,0,Yes,No,13,Month-to-month,No,Yes,Electronic check,No,21.96,403.78,No
CUST00516,Male,0,Yes,Yes,0,Month-to-month,DSL,Yes,Mailed check,Yes,62.99,0.0,No
CUST00517,Female,0,Yes,No,42,Month-to-month,Fiber optic,No,Electronic check,Yes,67.035,3262.93,No
CUST00518,Female,0,Yes,No,58,One year,Fiber optic,Yes,Credit card,No,72.19,4202.05,Yes
CUST00519,Female,0,No,No,60,Month-to-month,DSL,Yes,Bank transfer,No,64.58,3834.24,No
CUST00520,Female,0,Yes,Yes,40,Two year,No,Yes,Mailed check,Yes,27.15,887.86,No
CUST00521,Female,1,Yes,No,17,One year,Fiber optic,Yes,Bank transfer,No,69.7,1291.06,Yes
